,brain_region_1,value,SPI,brain_region_2
9648,proc-54,0.14154937332360057,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9649,proc-55,0.10390572379871502,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9650,proc-56,0.11922731180130344,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9651,proc-57,0.13306545430256306,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9652,proc-58,0.0875773551853382,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9653,proc-59,0.0982017158288083,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9654,proc-60,0.09762670427192696,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9655,proc-61,0.09393707097568642,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9656,proc-62,0.10849157342027627,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9657,proc-63,0.10292040484031309,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9658,proc-64,0.07061038281381757,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9659,proc-65,0.23306161396072897,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9660,proc-66,0.19648021926727935,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9661,proc-67,0.04884161497250327,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9662,proc-68,0.17781801040634532,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9663,proc-69,0.15099619601687214,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9664,proc-70,0.08067157806505452,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9665,proc-71,0.046906961895718226,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9666,proc-72,0.16366989567326623,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9667,proc-73,0.060199548140145595,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9668,proc-74,0.13634411379921174,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9669,proc-75,0.11218963225717667,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9670,proc-76,0.23965924267173921,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9671,proc-77,0.08759068903719439,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9672,proc-78,0.2053304242968427,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9673,proc-79,0.27938392817628394,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9674,proc-80,0.10094093755700558,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9675,proc-81,0.12749802185047923,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-35
9676,proc-0,0.20156565376569122,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9677,proc-1,0.07378018376358969,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9678,proc-2,0.15227907137690014,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9679,proc-3,0.10132545224436158,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9680,proc-4,0.17029008243625263,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9681,proc-5,0.20890460402682526,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9682,proc-6,0.09599585563266363,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9683,proc-7,0.09615964127108867,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9684,proc-8,0.17906258957624482,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9685,proc-9,0.13756430207015005,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9686,proc-10,0.1937687277678218,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9687,proc-11,0.06685275130762339,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9688,proc-12,0.16412424408694376,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9689,proc-13,0.0777479841572927,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9690,proc-14,0.0781597587929436,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9691,proc-15,0.1192155936278307,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9692,proc-16,0.1468465696784819,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9693,proc-17,0.07296297907744916,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9694,proc-18,0.0964112018914947,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9695,proc-19,0.08264060340158244,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9696,proc-20,0.07588964806619604,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9697,proc-21,0.08793914805696965,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9698,proc-22,0.09825310311966577,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9699,proc-23,0.14500170117737854,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9700,proc-24,0.16533689233252946,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9701,proc-25,0.0992398579129812,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9702,proc-26,0.10753322733893497,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9703,proc-27,0.0899636101069897,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9704,proc-28,0.08639956847113564,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9705,proc-29,0.2590770126250762,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9706,proc-30,0.14254021032011535,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9707,proc-31,0.13245517703048498,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9708,proc-32,0.15421301803869067,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9709,proc-33,0.12653747202611468,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9710,proc-34,0.12238567877728064,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9711,proc-35,0.17497548689758768,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9712,proc-36,,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9713,proc-37,0.14750678185753158,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9714,proc-38,0.07660517575745777,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9715,proc-39,0.11464029914217577,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9716,proc-40,0.14965668020536899,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9717,proc-41,0.1100135314432831,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9718,proc-42,0.15422595146852963,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9719,proc-43,0.12654532327639545,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9720,proc-44,0.10271126649835778,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9721,proc-45,0.1680481514517523,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9722,proc-46,0.15102225098240435,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9723,proc-47,0.14439252189652002,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9724,proc-48,0.11685276468597265,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9725,proc-49,0.17063391378794027,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9726,proc-50,0.21562036324177783,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9727,proc-51,0.10840485580358017,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9728,proc-52,0.09866989660257805,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9729,proc-53,0.15520449118924096,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9730,proc-54,0.1573188604305443,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9731,proc-55,0.15430178204893158,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9732,proc-56,0.08168877781333703,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9733,proc-57,0.22375068744213542,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9734,proc-58,0.11438680371479652,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9735,proc-59,0.10603397696747137,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9736,proc-60,0.1589668026656702,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9737,proc-61,0.1457696938826347,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9738,proc-62,0.17092135961069604,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9739,proc-63,0.13119700970362547,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9740,proc-64,0.2184802508965591,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9741,proc-65,0.09816736860576301,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9742,proc-66,0.15540397298959147,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9743,proc-67,0.09206822047139498,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9744,proc-68,0.16242404763217694,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9745,proc-69,0.061315097508165925,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9746,proc-70,0.27309935292877163,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9747,proc-71,0.07675430716161122,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9748,proc-72,0.12226280656804393,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9749,proc-73,0.08035542358718194,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9750,proc-74,0.20049473128407985,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9751,proc-75,0.11985697275201065,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9752,proc-76,0.0998732217779428,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9753,proc-77,0.1849354483121752,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9754,proc-78,0.10463291810872195,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9755,proc-79,0.17467758925475704,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9756,proc-80,0.13926644706253116,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9757,proc-81,0.2967631586556513,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-36
9758,proc-0,0.0788046697689302,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9759,proc-1,0.1627574105001776,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9760,proc-2,0.11205893500706329,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9761,proc-3,0.12675003428524453,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9762,proc-4,0.14728679109292564,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9763,proc-5,0.09334340040988157,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9764,proc-6,0.11847216175003705,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9765,proc-7,0.09255664799227067,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9766,proc-8,0.18010956145437695,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9767,proc-9,0.10983269668226366,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9768,proc-10,0.0918038011195613,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9769,proc-11,0.14323313869714807,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9770,proc-12,0.13186296688107393,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9771,proc-13,0.1367963054131987,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9772,proc-14,0.09519541911144187,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9773,proc-15,0.19716284248649613,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9774,proc-16,0.10475746427496553,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9775,proc-17,0.16442141538040383,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9776,proc-18,0.14872228255159697,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9777,proc-19,0.02651769510053892,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9778,proc-20,0.11568473498802576,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9779,proc-21,0.06794409009424501,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9780,proc-22,0.05159947822098797,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9781,proc-23,0.15098203127086113,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9782,proc-24,0.1421874386533189,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9783,proc-25,0.08033251708095798,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9784,proc-26,0.10679181194799006,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9785,proc-27,0.1608386233251847,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9786,proc-28,0.14912482677483924,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9787,proc-29,0.039879425266821325,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9788,proc-30,0.0829529198936566,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9789,proc-31,0.14480882817971535,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9790,proc-32,0.10889541112148024,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9791,proc-33,0.12787277079950868,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9792,proc-34,0.05203096216722031,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9793,proc-35,0.2807498010028847,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9794,proc-36,0.044988585745879564,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9795,proc-37,,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9796,proc-38,0.18044225383650642,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9797,proc-39,0.06292797084766476,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9798,proc-40,0.05118727577410681,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9799,proc-41,0.14492155730725562,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9800,proc-42,0.12521430315852206,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9801,proc-43,0.11725433038949211,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9802,proc-44,0.03871212260120117,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9803,proc-45,0.07990696397396806,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9804,proc-46,0.11616860951517012,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9805,proc-47,0.12556625758707043,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9806,proc-48,0.11672972538059194,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9807,proc-49,0.08584188104601967,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9808,proc-50,0.11254473801845737,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9809,proc-51,0.08163190418140548,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9810,proc-52,0.1732828898323923,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9811,proc-53,0.07668054797354402,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9812,proc-54,0.10163829051779613,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9813,proc-55,0.11954388781424934,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9814,proc-56,0.08693566174233794,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9815,proc-57,0.10199767379135052,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9816,proc-58,0.14594595987353276,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9817,proc-59,0.11461386214570837,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9818,proc-60,0.13244370698495564,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9819,proc-61,0.027835696120204027,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9820,proc-62,0.10879071862430174,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9821,proc-63,0.037575154992732195,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9822,proc-64,0.06502273081719542,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9823,proc-65,0.07199490593538034,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9824,proc-66,0.13803966328053804,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9825,proc-67,0.12050485156866445,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9826,proc-68,0.14989571678739189,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9827,proc-69,0.09519040172891163,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9828,proc-70,0.13484356571541328,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9829,proc-71,0.10296049630771294,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9830,proc-72,0.10948621946471224,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9831,proc-73,0.0800159892314416,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9832,proc-74,0.13883972277120796,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9833,proc-75,0.13746672426602158,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9834,proc-76,0.09376152614120846,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9835,proc-77,0.14327961983786663,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9836,proc-78,0.12314326565367753,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9837,proc-79,0.06906392605404915,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9838,proc-80,0.10722331071691626,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9839,proc-81,0.11092313242460576,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-37
9840,proc-0,0.18892627814506194,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9841,proc-1,0.11790560463346211,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9842,proc-2,0.07781425731636901,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9843,proc-3,0.27560116139061913,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9844,proc-4,0.17401583536473203,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9845,proc-5,0.1299067877907431,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9846,proc-6,0.09192385499541554,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9847,proc-7,0.18107539966048317,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9848,proc-8,0.19893117787043632,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9849,proc-9,0.11140739347483937,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9850,proc-10,0.08418205088902017,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9851,proc-11,0.15360604677670844,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9852,proc-12,0.10386353707101278,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9853,proc-13,0.09698034765353022,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9854,proc-14,0.06942763075400236,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9855,proc-15,0.10232907674881526,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9856,proc-16,0.14007787482803963,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9857,proc-17,0.14720086383916475,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9858,proc-18,0.15063059992598166,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9859,proc-19,0.11269532581199534,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9860,proc-20,0.12062656606115174,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9861,proc-21,0.16256825387577062,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9862,proc-22,0.11458925986176378,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9863,proc-23,0.16462201691679895,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9864,proc-24,0.13080892822328088,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9865,proc-25,0.07059305384553856,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9866,proc-26,0.09105920237989985,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9867,proc-27,0.09674374710625272,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9868,proc-28,0.10764757351022347,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9869,proc-29,0.1455223497706972,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9870,proc-30,0.13646691740776712,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9871,proc-31,0.06160982041249328,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9872,proc-32,0.10615174264442939,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9873,proc-33,0.14927422494410805,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9874,proc-34,0.18228018396652484,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9875,proc-35,0.16758362601028284,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9876,proc-36,0.13081985256868572,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9877,proc-37,0.12064413248027839,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9878,proc-38,,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9879,proc-39,0.11751524476195838,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9880,proc-40,0.19935837459937283,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9881,proc-41,0.08631876531642688,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9882,proc-42,0.1540832756383119,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9883,proc-43,0.10003808716400286,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9884,proc-44,0.07851664181906946,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9885,proc-45,0.09803436962253509,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9886,proc-46,0.03672774309232808,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9887,proc-47,0.07828883247684823,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9888,proc-48,0.08735132279235558,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9889,proc-49,0.19755455558727658,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9890,proc-50,0.08945650177312522,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9891,proc-51,0.2837005697690985,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9892,proc-52,0.27324305307451635,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9893,proc-53,0.19366249452218748,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9894,proc-54,0.06591389233028723,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9895,proc-55,0.1116181153100633,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9896,proc-56,0.056245582388512405,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
9897,proc-57,0.13094982573873418,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,proc-38
